"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2017","09","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Israel","","","0.4","0.31","148615.11","6136.83460723709","0.0","0.0"
"2017","09","3052 506","62114900","Women's or girls' garments of other textiles materials","United States","4368.0","UN","1364.72","1241.27","148211.91","6120.18507736333","0.0","0.0"
"2017","09","1000 100","62149000","SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS","Australia","482.0","UN","159.5","101.95","145366.82","6002.7014192568","0.0","0.0"
"2017","09","3052 505","62114900","Women's or girls' garments of other textiles materials","United States","19326.0","UN","3476.6","3258.6","143852.58","5940.17318484199","0.0","0.0"
"2017","09","1000 100","06031100","--Roses","United Arab Emirates","","","1790.51","1575.64","143503.8","5925.77084597946","0.0","0.0"
"2017","09","1000 100","71179010","---IMITATION JEWELERY ;HAND MADE;NES","United States","","","29.1","27.86","138152.29","5704.78839157778","0.0","0.0"
"2017","09","3052 505","41142000","PATENT LEATHER AND PATENT LAMINATED LEATHER ;METALLISED LEATHER","China","","","262.25","259.25","138006.77","5698.77936482374","0.0","0.0"
"2017","09","1000 100","09109900","Other spices, nes","United States","","","1781.0","1576.0","136338.88","5629.90638768794","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Myanmar","","","194.5","165.33","136249.91","5626.23250705086","0.0","0.0"
"2017","09","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","Germany","","","1071.5","1000.0","130802.89","5401.30611267338","0.0","0.0"
"2017","09","1000 100","09012100","Roasted coffee, not decaffeinated","Sweden","","","282.26","250.25","129802.66","5360.00313830424","0.0","0.0"
"2017","09","3052 505","41071200","LEATHER FURTHER PREPARED WHOLE HIDES AND SKINS GRAINS,SPLITS","Viet Nam","","","185.53","183.53","129647.54","5353.59769417225","0.0","0.0"
"2017","09","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Germany","","","1075.0","1000.0","128215.06","5294.44561442629","0.0","0.0"
"2017","09","3052 506","62046300","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF SYNTHETIC FIBRES.","Canada","4948.0","UN","1421.08","1254.9","128045.68","5287.45132531414","0.0","0.0"
"2017","09","3052 505","63052000","-Sacks and bags, used for packing goods, of cotton","Netherlands","","","784.0","728.0","127605.39","5269.27022038329","0.0","0.0"
"2017","09","1000 100","26201900","--other","Taiwan, Province of China","","","40000.0","40000.0","127384.38","5260.14394906037","0.0","0.0"
"2017","09","3052 505","42023190","---Other","United States","274.0","UN","296.0","296.0","124882.68","5156.84005797604","0.0","0.0"
"2017","09","3052 505","41139000","-OTHER","China","","","344.0","336.0","124339.9","5134.42678460084","0.0","0.0"
"2017","09","1000 100","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","France","483.0","2UN","628.0","584.0","123709.56","5108.39785439094","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Sweden","","","173.8","147.74","121890.48","5033.28171648725","0.0","0.0"
"2017","09","1000 100","19059020","---Fresh Injera","Switzerland","","","1915.0","1602.0","121217.22","5005.48047025011","0.0","0.0"
"2017","09","1000 100","42022900","--OTHER","United States","296.0","UN","153.0","138.0","120860.93","4990.7680173763","0.0","0.0"
"2017","09","1071 100","06031100","--Roses","China","","","1500.0","1320.0","120215.68","4964.12340142628","0.0","0.0"
"2017","09","3052 505","41079900","--other","Korea, Republic of","","","351.0","347.5","119611.24","4939.1639722673","0.0","0.0"
"2017","09","1000 100","07133200","Dried adzuki beans, shelled","Israel","","","2505.0","2500.0","117824.0","4865.36261866713","0.0","0.0"
"2017","09","1000 100","07132000","Dried chickpeas, shelled","Israel","","","5009.0","5000.0","117628.5","4857.28974393915","0.0","0.0"
"2017","09","1000 100","06031900","--Other cut flowers","Germany","","","1400.0","1232.0","116768.87","4821.79263241786","0.0","0.0"
"2017","09","1000 100","09081100","--NEITHER CRUSHED NOR GROUND","Germany","","","314.4","300.0","112923.36","4662.99815418158","0.0","0.0"
"2017","09","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","Sweden","","","113.0","109.0","112569.04","4648.3670494572","0.0","0.0"
"2017","09","1000 100","11029000","Other cereal flour, nes","Germany","","","2100.0","2000.0","109520.05","4522.46365141699","0.0","0.0"
"2017","09","1000 100","61044200","--DRESSES OF COTTON, KNITTED OR CROCHETED","Israel","309.0","UN","331.0","327.0","109182.38","4508.52008308248","0.0","0.0"
"2017","09","1000 100","62041200","--WOMEN'S OR GIRLS' SUITS OF COTTON","United States","216.0","UN","370.0","270.0","108937.22","4498.39657429316","0.0","0.0"
"2017","09","1000 100","04090000","Natural honey","Sudan","","","1554.0","1512.0","106889.93","4413.85685203308","0.0","0.0"
"2017","09","1071 100","06031900","--Other cut flowers","Oman","","","1322.0","1163.36","105905.53","4373.20755340279","0.0","0.0"
"2017","09","1000 100","75089000","-Other","United States","","","393.0","267.0","105494.78","4356.24625777866","0.0","0.0"
"2017","09","1000 100","06031100","--Roses","China","","","1289.12","1134.43","103658.19","4280.40707109498","0.0","0.0"
"2017","09","1000 100","07081000","Peas, fresh or chilled","United Kingdom","","","1800.0","1450.5","102658.15","4239.11194248645","0.0","0.0"
"2017","09","1000 100","06031900","--Other cut flowers","United Kingdom","","","1186.0","1043.68","101030.5","4171.90061485987","0.0","0.0"
"2017","09","1000 100","07070000","Cucumbers and gherkins, fresh or chilled","Djibouti","","","21390.0","16622.0","100486.1","4149.42044605214","0.0","0.0"
"2017","09","1000 435","04051000","Butter","Sudan","","","1100.0","1000.0","100000.0","4129.34768694589","0.0","0.0"
"2017","09","1000 100","42022110","---hand made hand bags with outer surface of leather or composition leather.","Japan","150.0","UN","35.0","29.0","99360.17","4102.92688164051","0.0","0.0"
"2017","09","1000 100","06031900","--Other cut flowers","Korea, Democratic People's Rep. of","","","1150.0","1012.0","97856.73","4040.84461677589","0.0","0.0"
"2017","09","3052 505","61019000","-MEN'S OR BOYS' COATS, ETC, OF OTHER TEXTILES, KNITTED OR CROCHETED","United States","3900.0","UN","2333.0","2174.0","95843.7","3957.71960903336","0.0","0.0"
"2017","09","3052 505","64062000","-OUTER SOLES AND HEELS OF RUBBER OR PLASTICS","Italy","3503.0","2UN","550.0","500.0","94567.32","3905.01344102672","0.0","0.0"
"2017","09","1000 100","71031000","-Unworked or simply sawn or roughly shaped","United Arab Emirates","","","0.75","0.5","94259.2","3892.2900949337","0.0","0.0"
"2017","09","1000 100","04090000","Natural honey","Yemen","","","1310.0","1000.0","94102.8","3885.83179515132","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Canada","","","133.4","113.41","93587.49","3864.55285358572","0.0","0.0"
"2017","09","1000 100","09109900","Other spices, nes","Yemen","","","5817.6","5800.0","91110.94","3762.28749344466","0.0","0.0"
"2017","09","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Ireland","","","918.0","648.0","88311.19","3646.67608157939","0.0","0.0"
"2017","09","1000 100","09041100","Dried pepper (excl. crushed or ground)","Djibouti","","","14625.0","13458.0","87373.68","3607.96303407951","0.0","0.0"
"2017","09","1000 100","61051000","-MEN'S OR BOYS' SHIRTS OF COTTON, KNITTED OR CROCHETED","Canada","1300.0","UN","285.0","245.5","86082.21","3554.63374750691","0.0","0.0"
"2017","09","1000 100","11029000","Other cereal flour, nes","United States","","","1044.0","896.0","85441.0","3528.15595720344","0.0","0.0"
"2017","09","1071 100","06031900","--Other cut flowers","France","","","744.56","655.21","85047.26","3511.89706362086","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Norway","","","3016.8","1676.0","85033.37","3511.32349722714","0.0","0.0"
"2017","09","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Switzerland","","","0.31","0.18","84993.84","3509.69116608649","0.0","0.0"
"2017","09","1000 100","40170000","Hard rubber (eg. ebonite) in all forms; articles of hard rubber.","Sudan","","","12000.0","12000.0","84993.84","3509.69116608649","0.0","0.0"
"2017","09","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","United Arab Emirates","","","980.0","746.0","83823.11","3461.34765391111","0.0","0.0"
"2017","09","1000 100","09041200","Pepper, crushed or ground","Canada","","","788.0","712.0","83499.55","3447.98673653523","0.0","0.0"
"2017","09","1000 100","12102000","Hop cones, ground, powdered or in pellets; lupulin","United States","","","1146.0","1042.0","83312.79","3440.27476679509","0.0","0.0"
"2017","09","1000 100","11029000","Other cereal flour, nes","South Africa","","","2010.0","1860.0","82676.31","3413.99229463722","0.0","0.0"
"2017","09","1000 100","62149000","SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS","United States","154.0","UN","65.0","58.0","82071.54","3389.01923863087","0.0","0.0"
"2017","09","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Maldives","58200.0","UN","256.0","192.0","81863.24","3380.41780739897","0.0","0.0"
"2017","09","3052 505","61034200","--MEN'S OR BOYS' TROUSERS, ETC, OF COTTON, KNITTED OR CROCHETED","United States","3000.0","UN","2200.0","2100.0","80676.77","3331.42433589766","0.0","0.0"
"2017","09","1000 100","42022110","---hand made hand bags with outer surface of leather or composition leather.","Norway","90.0","UN","75.0","59.0","79670.93","3289.88970512328","0.0","0.0"
"2017","09","1000 100","07049000","White and red cabbages, kohlrabi, kale...etc, fresh or chilled","Saudi Arabia","","","1475.0","1205.5","78886.33","3257.4908431715","0.0","0.0"
"2017","09","1000 100","04051000","Butter","Botswana","","","620.0","550.0","77846.01","3214.53241331467","0.0","0.0"
"2017","09","3052 505","62069000","WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF OTHER TEXTILES MATERIALS","United States","4212.0","UN","908.5","775.5","77516.61","3200.93034203387","0.0","0.0"
"2017","09","1000 100","49011000","-Printed books, brochures, leaflets, etc, in single sheets","Sweden","","","69.96","66.85","76412.63","3155.34316943952","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Australia","","","108.9","92.57","76384.64","3154.18736502195","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Brazil","","","108.5","92.23","76015.33","3138.93727107929","0.0","0.0"
"2017","09","1000 100","25232900","--other","Somalia","","","50250.0","50000.0","75762.56","3128.49951893099","0.0","0.0"
"2017","09","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Korea, Republic of","","","75.5","74.0","74062.44","3058.29565303569","0.0","0.0"
"2017","09","3052 505","61112000","-Babies' garments, etc, of cotton, knitted or crocheted","Malaysia","8648.0","UN","940.84","779.05","73928.47","3052.76356593949","0.0","0.0"
"2017","09","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Spain","47350.0","UN","130.0","120.0","73603.39","3039.33988247876","0.0","0.0"
"2017","09","1071 100","06031100","--Roses","Canada","","","896.0","788.48","72435.61","2991.11818606015","0.0","0.0"
"2017","09","1000 100","19059020","---Fresh Injera","Qatar","","","1000.0","925.0","70687.62","2918.9376014271","0.0","0.0"
"2017","09","1000 100","69120010","---Hand made Ceramic tableware , kitchenware","United States","","","1489.0","1314.0","70050.43","2892.62581090065","0.0","0.0"
"2017","09","1000 100","09041200","Pepper, crushed or ground","Switzerland","","","364.0","303.0","70019.08","2891.33126040079","0.0","0.0"
"2017","09","1000 101","30023000","-Vaccines for veterinary medicine","Niger","59400.0","LTR","34.0","30.0","66400.88","2741.92320239172","0.0","0.0"
"2017","09","1000 100","41139000","-OTHER","Rwanda","","","488.0","478.0","65421.2","2701.46880897225","0.0","0.0"
"2017","09","1000 100","07099300","--PUMPKINS,SQUASH & GOURDS (CUCURBITA SPP.)","Djibouti","","","25100.0","25100.0","65040.84","2685.76242211018","0.0","0.0"
"2017","09","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Germany","","","550.25","500.0","64695.67","2671.50915269915","0.0","0.0"
"2017","09","1000 100","46029000","-Other","Israel","620.0","UN","992.0","980.0","64428.87","2660.49205307038","0.0","0.0"
"2017","09","1000 100","06031900","--Other cut flowers","Singapore","","","735.18","646.96","62590.52","2584.58018986741","0.0","0.0"
"2017","09","3052 505","41079200","OTHER LEATHER FURTHER PREPARED INCLUDING SIDES..GRAINS SPLIT","Viet Nam","","","99.74","98.34","60216.71","2486.55732153992","0.0","0.0"
"2017","09","1000 100","07020000","Tomatoes fresh or chilled","Saudi Arabia","","","2870.0","2380.0","60027.83","2478.75780962881","0.0","0.0"
"2017","09","1000 100","09041200","Pepper, crushed or ground","Norway","","","352.0","310.0","59973.74","2476.52424546494","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Ghana","","","85.2","72.43","59801.98","2469.43167787785","0.0","0.0"
"2017","09","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Canada","","","612.0","432.0","58803.24","2428.19023078924","0.0","0.0"
"2017","09","1000 100","08101000","Strawberries, fresh","Singapore","","","1300.0","825.0","58226.1","2404.3581135488","0.0","0.0"
"2017","09","1000 100","33074100","--Agarbatti and other odiferous preparations which operate by burning","United States","","","412.0","400.0","56508.0","2333.41179093939","0.0","0.0"
"2017","09","1000 100","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","Canada","","","584.0","415.0","56291.16","2324.45771341501","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Senegal","","","78.9","67.07","55348.23","2285.52085527049","0.0","0.0"
"2017","09","1000 100","44072900","--OTHER","Sudan","71.0","M3","24850.0","24850.0","55270.66","2282.31772026973","0.0","0.0"
"2017","09","3052 505","63024000","Table linen, knitted or crocheted","Italy","3000.0","UN","161.0","154.0","55050.13","2273.21126981571","0.0","0.0"
"2017","09","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Norway","","","304.0","300.0","54548.5","2252.49722301368","0.0","0.0"
"2017","09","1000 100","06031100","--Roses","South Africa","","","672.0","591.36","53873.67","2224.63114601786","0.0","0.0"
"2017","09","1071 100","06031100","--Roses","Belgium","","","670.0","589.6","53664.91","2216.0107197866","0.0","0.0"
"2017","09","1000 100","09042200","--CRUSHED OR GROUND","Canada","","","651.0","630.0","51874.16","2142.06442608261","0.0","0.0"
"2017","09","3052 505","42050000","Articles of leather orof composition leather, nes","Brazil","500.0","UN","86.0","78.0","51309.55","2118.74971610735","0.0","0.0"
"2017","09","1000 100","46021910","---Hand made","Germany","","","247.0","216.0","51070.66","2108.885117418","0.0","0.0"
"2017","09","1000 100","05100090","--- OTHER AMBERGIS , CASTOREN ,CIVET AND MUSK;CANTHARIDES;BILE ...GLANDS","France","","","1.0","1.0","50546.49","2087.24031564734","0.0","0.0"
"2017","09","1000 100","04051000","Butter","Australia","","","221.0","219.0","49886.68","2059.9944666741","0.0","0.0"
"2017","09","1000 100","08101000","Strawberries, fresh","Seychelles","","","1400.0","600.0","49468.22","2042.71479834331","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Somalia","","","70.0","59.5","49073.69","2026.423282914","0.0","0.0"
"2017","09","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Denmark","","","0.35","0.1","47051.4","1942.91589757566","0.0","0.0"
"2017","09","1000 100","11071000","Malt not roasted","Israel","","","1010.0","1000.0","47051.4","1942.91589757566","0.0","0.0"
"2017","09","1000 100","42022190","---Other","Norway","30.0","UN","20.0","19.0","46259.56","1910.21807085135","0.0","0.0"
"2017","09","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","Italy","","","102.0","100.0","46117.86","1904.36678517895","0.0","0.0"
"2017","09","1000 100","30049090","--- OTHER","Somalia","2400.0","LTR","112.27","109.0","44726.07","1846.8949370068","0.0","0.0"
"2017","09","1000 100","69120010","---Hand made Ceramic tableware , kitchenware","Israel","","","2326.0","2314.0","44651.77","1843.8268316754","0.0","0.0"
"2017","09","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Uganda","154050.0","UN","320.0","232.0","43571.65","1799.22492143916","0.0","0.0"
"2017","09","1000 100","42022110","---hand made hand bags with outer surface of leather or composition leather.","Italy","14.0","UN","20.0","15.0","42727.01","1764.34679913614","0.0","0.0"
"2017","09","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Sweden","","","796.0","704.0","42614.41","1759.69715364064","0.0","0.0"
"2017","09","1000 100","08101000","Strawberries, fresh","Qatar","","","850.0","600.0","42439.04","1752.45551660204","0.0","0.0"
"2017","09","1000 101","22072000","ETHYL ALCOHOL AND OTHER DENATURED SPIRITS OF ANY STRENGTH","Somalia","3000.0","LTR","3131.0","3000.0","42416.64","1751.53054272017","0.0","0.0"
"2017","09","1000 100","08101000","Strawberries, fresh","Oman","","","840.0","600.0","42416.64","1751.53054272017","0.0","0.0"
"2017","09","1000 100","07081000","Peas, fresh or chilled","Saudi Arabia","","","600.0","500.0","42416.64","1751.53054272017","0.0","0.0"
"2017","09","1000 100","07093000","Aubergines, fresh or chilled","Djibouti","","","13680.0","11414.0","40867.69","1687.56901172322","0.0","0.0"
"2017","09","3052 505","61071100","--MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, KNITTED OR CROCHETED","Germany","1848.0","UN","309.62","280.9","39656.13","1637.53948688726","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Indonesia","","","56.5","48.02","39576.08","1634.23394406386","0.0","0.0"
"2017","09","1000 100","62044200","--DRESSES OF COTTON","Israel","200.0","UN","140.0","132.0","39508.51","1631.44374383179","0.0","0.0"
"2017","09","1000 100","12075000","-Mustard seeds","United States","","","163.0","145.0","39421.88","1627.86648993059","0.0","0.0"
"2017","09","1000 100","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","United Kingdom","","","280.0","240.0","39119.42","1615.37686491665","0.0","0.0"
"2017","09","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Sweden","","","560.0","500.0","39105.26","1614.79214928418","0.0","0.0"
"2017","09","1000 100","11042200","Other worked grains of oats, nes","United States","","","1655.0","1625.0","38903.08","1606.44343413071","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Egypt","","","54.5","46.33","38240.69","1579.09104798715","0.0","0.0"
"2017","09","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Canada","","","422.0","368.0","38127.45","1574.41497466645","0.0","0.0"
"2017","09","1000 100","07149000","ROOTS AND TUBERS WITH HIGH STARCH CONTENT, FRESH/DRIED/CHILLED/FROZEN NES","Djibouti","","","12370.0","9182.0","37779.5","1560.04690938972","0.0","0.0"
"2017","09","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Kenya","103265.0","UN","370.0","276.6","37353.24","1542.44515193935","0.0","0.0"
"2017","09","1000 100","71179010","---IMITATION JEWELERY ;HAND MADE;NES","Canada","","","3.87","3.44","37228.84","1537.30824341679","0.0","0.0"
"2017","09","1000 100","11042200","Other worked grains of oats, nes","South Africa","","","950.0","780.0","36830.65","1520.86559386214","0.0","0.0"
"2017","09","1000 100","09012100","Roasted coffee, not decaffeinated","Australia","","","130.79","112.75","36677.89","1514.55760233556","0.0","0.0"
"2017","09","1000 100","07082000","Beans, fresh or chilled","Saudi Arabia","","","625.0","500.0","36564.03","1509.8559270592","0.0","0.0"
"2017","09","1000 100","07041000","Cauliflowers and headed broccoli, fresh or chilled","Djibouti","","","11755.0","8004.0","35469.88","1464.67466934248","0.0","0.0"
"2017","09","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","South Africa","","","1080.0","1000.0","35317.5","1458.38236933712","0.0","0.0"
"2017","09","1000 100","01059990","---Other ,live poultry","Somalia","300.0","UN","360.0","360.0","35288.55","1457.18692318174","0.0","0.0"
"2017","09","1000 100","09041200","Pepper, crushed or ground","Australia","","","434.0","434.0","35252.94","1455.71646247042","0.0","0.0"
"2017","09","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Korea, Republic of","69400.0","UN","192.0","138.0","34659.48","1431.21043568747","0.0","0.0"
"2017","09","1071 100","20089900","--Other fruit, etc, prepared or preserved, nes","Sudan","","","218.79","186.52","34127.38","1409.23817664524","0.0","0.0"
"2017","09","1000 100","42022110","---hand made hand bags with outer surface of leather or composition leather.","Germany","116.0","UN","30.0","26.0","34086.01","1407.52986550715","0.0","0.0"
"2017","09","3052 506","62069000","WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF OTHER TEXTILES MATERIALS","United States","1452.0","UN","434.15","391.15","33001.85","1362.76112962435","0.0","0.0"
"2017","09","1000 100","58050090","--- OTHER","Israel","60.0","M","30.0","28.0","32935.98","1360.04112830296","0.0","0.0"
"2017","09","1000 100","33059000","-other","United States","118.0","LTR","826.0","649.0","32645.14","1348.03133349025","0.0","0.0"
"2017","09","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Sri Lanka","","","0.16","0.08","30539.98","1261.10195772374","0.0","0.0"
"2017","09","1000 100","09012100","Roasted coffee, not decaffeinated","Somalia","","","220.0","200.0","30194.81","1246.84868831271","0.0","0.0"
"2017","09","1000 100","07094000","Celery, fresh or chilled","Djibouti","","","10036.0","9139.0","30138.04","1244.50445763083","0.0","0.0"
"2017","09","1000 100","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","United States","34.0","2UN","33.0","32.0","30068.67","1241.63992914039","0.0","0.0"
"2017","09","1000 100","09041200","Pepper, crushed or ground","Djibouti","","","650.0","637.0","29996.33","1238.65275902366","0.0","0.0"
"2017","09","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Norway","","","229.0","180.0","29910.95","1235.12712196854","0.0","0.0"
"2017","09","1000 100","07099900","--OTHER","Bahrain","","","1220.0","940.0","29188.94","1205.31281873402","0.0","0.0"
"2017","09","1071 100","06031900","--Other cut flowers","Hong Kong","","","182.0","160.16","28567.61","1179.65594275072","0.0","0.0"
"2017","09","1000 100","68041000","-Millstones and grindstones for milling, grinding or pulping","Israel","","","1200.0","1200.0","28230.84","1165.7495385454","0.0","0.0"
"2017","09","1000 100","07020000","Tomatoes fresh or chilled","Nigeria","","","1160.0","950.0","27942.66","1153.84958438116","0.0","0.0"
"2017","09","1000 100","07099900","--OTHER","Nigeria","","","1100.0","890.0","26419.43","1090.95012160929","0.0","0.0"
"2017","09","1000 100","07081000","Peas, fresh or chilled","Germany","","","929.52","516.4","26194.22","1081.65041768352","0.0","0.0"
"2017","09","1000 100","06031100","--Roses","Singapore","","","312.8","275.25","25513.98","1053.56094297784","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Congo","","","36.0","30.6","25237.9","1042.16063988372","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Korea, Democratic People's Rep. of","","","36.0","30.6","25216.69","1041.28480523932","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Mali","","","36.0","30.6","25216.69","1041.28480523932","0.0","0.0"
"2017","09","1000 100","09012100","Roasted coffee, not decaffeinated","United Arab Emirates","","","143.0","130.0","24522.11","1012.60318207533","0.0","0.0"
"2017","09","1000 100","06031900","--Other cut flowers","Norway","","","287.25","252.78","24472.86","1010.56947833951","0.0","0.0"
"2017","09","1000 100","07082000","Beans, fresh or chilled","Djibouti","","","8605.0","5982.0","24180.89","998.513021897931","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Japan","","","34.0","28.9","23860.98","985.302825712622","0.0","0.0"
"2017","09","1000 100","33049900","--other","Germany","1752.0","UN","532.0","474.0","23529.12","971.599172478724","0.0","0.0"
"2017","09","1000 100","68152000","-Articles of peat","United States","","","2929.0","2900.0","23235.85","959.489034517217","0.0","0.0"
"2017","09","1000 100","71039100","--RUBIES, SAPPHIRES AND EMERALDS","Taiwan, Province of China","1.0","KT","0.2","0.02","23055.18","952.028542051212","0.0","0.0"
"2017","09","1071 100","06031100","--Roses","Nigeria","","","286.0","251.68","22910.51","946.054614752508","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Austria","","","31.5","26.78","22110.62","913.024375539396","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Tunisia","","","31.5","26.77","22064.49","911.119507451408","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Switzerland","","","756.0","420.0","21285.05","878.933719840277","0.0","0.0"
"2017","09","1000 100","33074100","--Agarbatti and other odiferous preparations which operate by burning","Germany","","","115.0","98.0","21167.25","874.069348265055","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Belgium","","","30.0","25.5","21029.86","868.39603747796","0.0","0.0"
"2017","09","1000 100","11031900","Groats and meal of other cereals, nes","United States","","","235.0","210.0","20856.7","861.245659023244","0.0","0.0"
"2017","09","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Canada","","","276.0","250.0","20501.33","846.571196148144","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Bosnia and Herzegovina","","","29.0","24.65","20313.44","838.812564779142","0.0","0.0"
"2017","09","1000 100","06031100","--Roses","Russian Federation","","","250.0","220.0","19998.48","825.806771304337","0.0","0.0"
"2017","09","1000 100","46021910","---Hand made","United States","","","623.4","610.0","19828.16","818.773666323931","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Sri Lanka","","","28.3","24.06","19810.99","818.064657326082","0.0","0.0"
"2017","09","1000 100","08129000","Fruit and nuts, provisionally preserved, not for immediate consumption","Djibouti","","","6500.0","5200.0","19593.87","809.099017628185","0.0","0.0"
"2017","09","1000 100","06031100","--Roses","Qatar","","","260.71","229.42","19342.3","798.710817652135","0.0","0.0"
"2017","09","1000 100","09022000","Green tea,whether or not flavoured, nes","South Africa","","","85.0","50.0","18836.0","777.803930313128","0.0","0.0"
"2017","09","1071 100","06031100","--Roses","Djibouti","","","234.0","205.92","18789.45","775.881718964855","0.0","0.0"
"2017","09","3052 506","61082900","--WOMEN'S OR GIRLS' BRIEFS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED","United States","996.0","UN","356.4","325.38","18773.5","775.223088008787","0.0","0.0"
"2017","09","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","United Kingdom","13200.0","UN","72.0","54.0","18483.44","763.245502108032","0.0","0.0"
"2017","09","1000 100","09109900","Other spices, nes","Germany","","","160.0","118.0","18348.97","757.692768273396","0.0","0.0"
"2017","09","3052 505","42022110","---hand made hand bags with outer surface of leather or composition leather.","Italy","8.0","UN","11.0","10.5","18215.58","752.184631393779","0.0","0.0"
"2017","09","1000 100","87089900","-- OTHER","Germany","","","225.0","215.0","18144.94","749.26766018772","0.0","0.0"
"2017","09","1000 100","06031100","--Roses","Spain","","","226.0","198.88","18078.55","746.526186258357","0.0","0.0"
"2017","09","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Korea, Republic of","21200.0","UN","36.0","21.0","17891.75","738.812564779142","0.0","0.0"
"2017","09","1000 100","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","Switzerland","","","130.0","100.0","17451.88","720.648803108573","0.0","0.0"
"2017","09","3052 506","62046200","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF COTTON.","Canada","600.0","UN","180.0","164.0","17102.06","706.203519030099","0.0","0.0"
"2017","09","1000 100","19059020","---Fresh Injera","Belgium","","","300.0","250.0","16984.58","701.352361367475","0.0","0.0"
"2017","09","1000 100","08101000","Strawberries, fresh","Djibouti","","","160.0","145.0","16742.79","691.368011595208","0.0","0.0"
