"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2018","02","1071 100","04090000","Natural honey","Somalia","","","12596.0","11996.0","395856.39","14400.2761054221"
"2018","02","1000 100","25201000","Gypsum; anhydrite","Djibouti","","","464640.0","464640.0","383732.12","13959.225158697"
"2018","02","1000 100","20081900","--other,including mixtures","Somalia","","","3679.2","3477.6","382037.76","13897.5885338038"
"2018","02","1000 100","07135000","Dried broad beans and horse beans, shelled","Djibouti","","","18450.0","18204.0","378654.28","13774.5059022536"
"2018","02","1000 100","07129090","---Other vegetables","Democratic republic of the Congo","","","458.3","389.58","374933.37","13639.1484021172"
"2018","02","1000 100","07039000","Leeks and other alliaceous vegetables, nes","Djibouti","","","92400.0","92395.0","364073.14","13244.0801033122"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Czech Republic","","","193.0","189.0","363010.1","13205.4093381109"
"2018","02","1000 100","07019000","Other potatoes, fresh or chilled","Somalia","","","110000.0","110000.0","362988.96","13204.640317212"
"2018","02","3052 505","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","United States","34896.0","UN","2539.88","1973.49","362910.84","13201.7985048837"
"2018","02","1071 100","08044000","Avocados, fresh or dried","Somalia","","","44446.0","43948.0","362438.62","13184.6203095727"
"2018","02","1000 100","01041000","LIVE SHEEP","Djibouti","201.0","UN","5025.0","5025.0","354175.52","12884.0291747758"
"2018","02","3052 505","62034900","--MEN'S OR BOYS' TROUSERS, BREECHES OF OTHER TEXTILES, NES","United States","11478.0","UN","3750.85","3463.9","353497.97","12859.3815820586"
"2018","02","3052 506","62034300","--MEN'S OR BOYS' TROUSERS, BREECHES OF SYNTHETIC FIBRES","United States","7407.0","UN","4336.95","3552.15","352380.33","12818.7246039397"
"2018","02","1000 100","09041200","Pepper, crushed or ground","Sweden","","","2730.0","2500.0","348794.36","12688.2758871569"
"2018","02","3052 505","64039900","--Other","United States","840.0","2UN","590.0","277.0","348340.4","12671.7619454701"
"2018","02","1071 100","06031100","--Roses","Bahrain","","","3660.0","3220.88","343401.26","12492.088251878"
"2018","02","1000 100","07061000","Carrots and turnips, fresh or chilled","Djibouti","","","84535.0","82871.0","341342.67","12417.2018407028"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Korea, Republic of","","","286.0","256.0","341336.19","12416.9661143346"
"2018","02","1071 100","06031100","--Roses","Kuwait","","","3594.0","3162.72","336301.73","12233.8249149675"
"2018","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Turkey","196500.0","UN","880.0","660.0","334359.87","12163.1848523982"
"2018","02","1000 100","08055000","LEMONS (CITRUS LIMON ,CITRUS LIMONUM)AND LIMES (CITRUS AURANTIFOLIA,CITRUS","Djibouti","","","88920.0","87528.0","333990.06","12149.7320795213"
"2018","02","1000 100","10082100","--SEED","Israel","","","15165.0","15150.0","333271.57","12123.5951908911"
"2018","02","1000 100","22030000","BEER MADE FROM MALT","Switzerland","8712.0","LTR","17600.0","8800.0","332727.01","12103.7854453519"
"2018","02","1071 100","09041200","Pepper, crushed or ground","Israel","","","3000.4","3000.0","329959.2","12003.0993652122"
"2018","02","1000 100","06031900","--Other cut flowers","Japan","","","2326.12","2047.0","319235.03","11612.9805925899"
"2018","02","1000 100","09092100","--NEITHER CRUSHED NOR GROUND","Somalia","","","22368.6","22300.0","316228.15","11503.5977373179"
"2018","02","3052 505","62114900","Women's or girls' garments of other textiles materials","United States","15182.0","UN","3321.9","3065.9","316052.88","11497.2218483421"
"2018","02","1000 100","02041000","Fresh or chilled lamb carcasses and half carcasses","Qatar","","","2032.0","1992.0","315320.95","11470.5960457629"
"2018","02","1071 100","07032000","Garlic, fresh or chilled","Somalia","","","11654.0","11432.0","314352.73","11435.3745975736"
"2018","02","1000 100","07032000","Garlic, fresh or chilled","Djibouti","","","42304.0","41367.0","313212.02","11393.8783899307"
"2018","02","3052 505","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","Germany","464.0","2UN","460.0","438.0","312795.74","11378.7351534222"
"2018","02","3052 506","61101900","--other","United States","8942.0","UN","3610.5","3112.5","305407.23","11109.9594390585"
"2018","02","1000 100","07132000","Dried chickpeas, shelled","Israel","","","10363.0","10350.0","302550.52","11006.0393968606"
"2018","02","1000 100","96019000","-Other","Italy","24000.0","UN","28000.0","24000.0","301138.73","10954.6819694793"
"2018","02","3052 506","62059000","-of other textile materials","Mexico","5393.0","UN","1170.69","1054.77","296562.14","10788.1969479256"
"2018","02","3052 505","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","Turkey","","","444.0","427.0","295820.67","10761.2241037487"
"2018","02","1071 100","09092100","--NEITHER CRUSHED NOR GROUND","Somalia","","","21963.0","21533.0","295230.13","10739.7417195657"
"2018","02","3052 506","62034100","--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF WOOL OR FINE ANIMALHAIR","United States","6188.0","UN","3669.55","3010.75","294357.7","10708.0048745885"
"2018","02","1000 100","08101000","Strawberries, fresh","United Arab Emirates","","","4800.0","3000.0","291490.21","10603.6926826607"
"2018","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Norway","293000.0","UN","353.0","267.0","289132.94","10517.9410320304"
"2018","02","1000 100","09041200","Pepper, crushed or ground","Israel","","","2523.0","2500.0","288714.3","10502.7119445607"
"2018","02","1000 100","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","France","900.0","2UN","1205.1","1200.0","284574.28","10352.1082595173"
"2018","02","3052 505","62046900","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF OTHER TEXTILES MATERIALS","Germany","6881.0","UN","2409.43","2267.43","283806.15","10324.1655904982"
"2018","02","1000 100","06031900","--Other cut flowers","Belgium","","","2057.0","1809.28","283582.82","10316.0413976245"
"2018","02","1000 100","46021910","---Hand made","United States","","","2540.0","2520.0","282105.55","10262.301969843"
"2018","02","1000 100","06031100","--Roses","Italy","","","2963.0","2607.44","276692.32","10065.3820549664"
"2018","02","1000 100","11029000","Other cereal flour, nes","United States","","","3539.0","3234.0","271211.55","9866.00520198621"
"2018","02","3052 505","61071100","--MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, KNITTED OR CROCHETED","United States","7772.0","UN","3088.54","2780.54","269500.07","9803.74579384856"
"2018","02","1000 100","22043000","-OTHER GRAPE MUST","Saudi Arabia","440.0","LTR","2575.0","2200.0","264518.82","9622.5402426381"
"2018","02","1000 100","34012090","---OTHER","Somalia","1497.0","LTR","12698.4","12040.0","261568.77","9515.22472216665"
"2018","02","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","France","","","2350.0","1704.0","260183.68","9464.83857472853"
"2018","02","3052 506","61071100","--MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, KNITTED OR CROCHETED","United States","10057.0","UN","1637.26","1493.3","257578.0","9370.05038287346"
"2018","02","1000 100","06031100","--Roses","Belgium","","","3252.0","2861.76","257338.28","9361.32996234926"
"2018","02","1000 100","22087000","Liqueurs and cordials","Israel","6420.0","LTR","7550.0","7068.0","256048.33","9314.40477273141"
"2018","02","1000 100","06031100","--Roses","United Arab Emirates","","","2661.4","2342.03","254664.33","9264.0582767966"
"2018","02","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Canada","215700.0","UN","260.0","177.0","251620.31","9153.32436021026"
"2018","02","1071 100","06031100","--Roses","Germany","","","2469.46","2173.12","249611.32","9080.24227432292"
"2018","02","3052 505","62089900","Women's or girls' dressing gowns, panties, etc, of other textiles, nes","United States","","","2867.47","2639.77","242592.15","8824.90223539897"
"2018","02","3052 506","61061000","-WOMEN'S OR GIRLS' BLOUSES, ETC, OF COTTON, KNITTED OR CROCHETED","China","19365.0","UN","4092.7","3710.8","239636.64","8717.38809363575"
"2018","02","3052 505","64062000","-OUTER SOLES AND HEELS OF RUBBER OR PLASTICS","Italy","4902.0","2UN","1925.0","1800.0","239314.41","8705.66616344422"
"2018","02","1000 100","25232900","--other","Somalia","","","145725.0","145000.0","239241.27","8703.00551119518"
"2018","02","3052 506","62034200","--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON","Malaysia","8448.0","UN","1074.3","936.55","239010.46","8694.60921442733"
"2018","02","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Germany","","","4130.0","3900.0","238835.8","8688.25551574237"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Poland","","","281.0","276.5","237129.6","8626.18818094181"
"2018","02","1071 100","04029100","Concentrated milk and cream, unsweetened (excl. in solid form)","Somalia","104600.0","LTR","104640.0","104600.0","235279.28","8558.87811709926"
"2018","02","1071 100","06031900","--Other cut flowers","Kuwait","","","2499.0","2199.12","233649.75","8499.59984721439"
"2018","02","1000 100","07082000","Beans, fresh or chilled","Netherlands","","","9840.0","8400.0","230994.96","8403.0251550592"
"2018","02","1000 100","96020090","---Other","Zimbabwe","3000000.0","UN","415.0","322.0","230984.03","8402.62754870041"
"2018","02","3052 505","61130000","Garments made up of knitted or crocheted fabrics of 59.03, 59.06, 59.07","United States","5340.0","UN","713.55","667.0","227669.68","8282.05969552011"
"2018","02","1000 100","33059000","-other","United States","9252.0","LTR","3880.0","3104.0","225809.94","8214.40695538296"
"2018","02","1000 100","06031900","--Other cut flowers","Kuwait","","","2310.02","2032.82","223595.49","8133.85074301097"
"2018","02","3052 505","61082900","--WOMEN'S OR GIRLS' BRIEFS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED","United States","10092.0","UN","3748.5","3460.5","223068.34","8114.6743301988"
"2018","02","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Switzerland","","","1.4","1.0","219984.8","8002.50277378635"
"2018","02","3052 505","62059000","-of other textile materials","United States","3780.0","UN","999.86","900.86","218031.31","7931.43964059004"
"2018","02","1071 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Israel","","","2000.6","2000.0","217333.12","7906.04121573692"
"2018","02","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","South Africa","","","3310.0","3108.0","216206.02","7865.04010622238"
"2018","02","1000 100","61044200","--DRESSES OF COTTON, KNITTED OR CROCHETED","Israel","519.0","UN","511.0","507.0","214059.47","7786.95392786337"
"2018","02","1000 100","39159000","-Waste, parings and scrap, of other plastics, nes","Korea, Republic of","","","17000.0","17000.0","213670.33","7772.79797740956"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Sweden","","","181.0","176.0","206664.44","7517.94103203041"
"2018","02","1000 100","11031900","Groats and meal of other cereals, nes","United States","","","2070.0","1880.0","202431.15","7363.94441514033"
"2018","02","1000 100","09041200","Pepper, crushed or ground","Australia","","","1343.0","1258.0","196543.57","7149.7688208225"
"2018","02","1000 100","02013000","Fresh or chilled boneless bovine meat","United Arab Emirates","","","2000.0","1930.0","196353.21","7142.8439949799"
"2018","02","1000 100","12101000","Hop cones (excl. ground, powdered or pellets), fresh or dried","Israel","","","5005.0","5000.0","192495.8","7002.52096254934"
"2018","02","3052 505","61102000","-JERSEYS, PULLOVERS, ETC, OF COTTON, KNITTED OR CROCHETED","Italy","4020.0","UN","606.28","582.32","187918.72","6836.01811600793"
"2018","02","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Australia","","","6.86","5.68","185742.3","6756.84534094836"
"2018","02","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Lebanon","139800.0","UN","381.0","351.0","183353.14","6669.93361101511"
"2018","02","1000 100","07129090","---Other vegetables","Gambia","","","223.5","189.98","182829.12","6650.87105985922"
"2018","02","1071 100","07081000","Peas, fresh or chilled","Netherlands","","","4093.0","3563.0","181953.74","6619.02690118045"
"2018","02","1000 100","09083100","--NEITHER CRUSHED NOR GROUND","United States","","","742.0","690.0","180848.33","6578.81482020408"
"2018","02","3052 505","62149000","SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS","France","441.0","UN","116.0","70.79","175814.73","6395.70490550938"
"2018","02","3052 506","62052000","MEN'S OR BOYS' SHIRTS OF COTTON.","United Kingdom","10609.0","UN","2450.0","1899.0","175036.4","6367.39118572546"
"2018","02","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","South Africa","","","1944.0","1800.0","173219.13","6301.28339911603"
"2018","02","1000 100","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","United States","","","2040.0","1754.0","172393.45","6271.24720347769"
"2018","02","1000 100","07129090","---Other vegetables","South Africa","","","204.0","173.41","166889.77","6071.03694137762"
"2018","02","3052 506","62059000","-of other textile materials","Canada","3000.0","UN","652.28","594.0","164979.6","6001.54968260609"
"2018","02","1000 100","09083100","--NEITHER CRUSHED NOR GROUND","Israel","","","2004.0","2000.0","164979.6","6001.54968260609"
"2018","02","1000 100","07129090","---Other vegetables","Belgium","","","595.2","384.55","163687.03","5954.5291838702"
"2018","02","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Ireland","","","1164.6","840.0","159965.65","5819.15458629659"
"2018","02","1000 101","08031000","-PLANTAINS","Somalia","","","17500.0","17500.0","159086.28","5787.16528128922"
"2018","02","1000 100","19059020","---Fresh Injera","Finland","","","2500.0","1910.0","157949.87","5745.82549700795"
"2018","02","3052 505","42022110","---hand made hand bags with outer surface of leather or composition leather.","Switzerland","210.0","UN","93.53","36.4","157394.17","5725.6105058295"
"2018","02","3052 506","61034900","--MEN'S OR BOYS' TROUSERS, ETC, OF OTHER TEXTILES, KNITTED OR CROCHETED","United States","18720.0","UN","2971.93","2653.51","154429.33","5617.75696174903"
"2018","02","1000 100","09109900","Other spices, nes","United States","","","1391.0","1238.0","154332.74","5614.24325651612"
"2018","02","1000 100","09083100","--NEITHER CRUSHED NOR GROUND","Yemen","","","1004.0","1000.0","152606.13","5551.43345641063"
"2018","02","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Myanmar","","","166.5","163.5","151231.3","5501.42054238891"
"2018","02","1000 435","04090000","Natural honey","Sudan","","","6068.0","5920.0","148000.0","5383.87384273996"
"2018","02","3052 505","62052000","MEN'S OR BOYS' SHIRTS OF COTTON.","United States","463.0","UN","143.26","111.98","146787.57","5339.76863893487"
"2018","02","1071 100","06031100","--Roses","Cote d'Ivoire","","","1540.0","1355.2","144041.97","5239.89050364685"
"2018","02","3052 505","63052000","-Sacks and bags, used for packing goods, of cotton","France","","","149.0","144.0","140697.85","5118.23969151858"
"2018","02","1071 100","08101000","Strawberries, fresh","Saudi Arabia","","","2557.5","2040.0","140228.17","5101.15389512359"
"2018","02","3052 505","61103000","-JERSEYS, PULLOVERS, ETC, OF MAN-MADE FIBRES, KNITTED OR CROCHETED","Germany","4130.0","UN","1298.0","1239.0","140205.24","5100.31975845323"
"2018","02","1071 100","06031900","--Other cut flowers","Oman","","","1498.0","1318.24","140065.26","5095.22763236872"
"2018","02","1000 100","09083100","--NEITHER CRUSHED NOR GROUND","Australia","","","379.0","375.0","139771.56","5084.54355299296"
"2018","02","1000 100","19059020","---Fresh Injera","Switzerland","","","1975.0","1800.0","139299.46","5067.36972298514"
"2018","02","1000 100","09041200","Pepper, crushed or ground","Netherlands","","","600.0","500.0","137497.0","5001.80068753524"
"2018","02","1000 100","07129090","---Other vegetables","Australia","","","166.0","141.0","135706.41","4936.66345331854"
"2018","02","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Germany","","","0.8","0.41","135283.27","4921.27066698194"
"2018","02","1000 100","07129090","---Other vegetables","Norway","","","3955.5","2198.5","135265.48","4920.62351079503"
"2018","02","1000 100","06031100","--Roses","Jordan","","","1396.0","1228.48","130517.33","4747.89756088688"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Hong Kong","","","95.4","90.0","126736.61","4610.36432092253"
"2018","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Uganda","372800.0","UN","820.0","604.0","126606.86","4605.64433692865"
"2018","02","1071 100","06031900","--Other cut flowers","Hong Kong","","","768.0","649.44","126042.48","4585.11358882482"
"2018","02","1000 100","20096100","--GRAPE JUICE (INCLUDING GRAPE MUST) : OF A BRIX VALUE NOT EXCEEDING 30","Saudi Arabia","1000.0","LTR","1175.0","1000.0","120997.36","4401.58460503101"
"2018","02","1000 100","09041200","Pepper, crushed or ground","Norway","","","621.0","520.0","119622.39","4351.56659815566"
"2018","02","1000 100","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","South Sudan","255.0","2UN","510.0","500.1","119204.26","4336.35606322414"
"2018","02","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Switzerland","106100.0","UN","459.0","408.0","116695.26","4245.08485057931"
"2018","02","1000 100","12129100","Sugar beet, fresh, dried, chilled or frozen","United Kingdom","","","1175.0","1000.5","116486.41","4237.48740428163"
"2018","02","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Canada","","","1528.0","1316.0","115635.61","4206.53740519107"
"2018","02","3052 506","61052000","-MEN'S OR BOYS' SHIRTS OF MAN-MADE FIBRES, KNITTED OR CROCHETED","Canada","9200.0","UN","2247.77","2004.53","113835.92","4141.0691354881"
"2018","02","1000 100","11042200","Other worked grains of oats, nes","United States","","","1217.0","1170.0","112791.11","4103.06153258517"
"2018","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Kenya","329000.0","UN","650.0","504.0","111885.55","4070.11950017279"
"2018","02","1000 100","04090000","Natural honey","Australia","","","200.0","192.0","111378.25","4051.66518125102"
"2018","02","1000 100","04090000","Natural honey","Yemen","","","1375.0","1000.0","109992.4","4001.25138689318"
"2018","02","1000 100","15159090","--- OTHER NON-EDIBLE FIXED VEGETABLE FATS AND FRACTIONS ,NES","Saudi Arabia","","","1000.0","900.0","109980.4","4000.8148565816"
"2018","02","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Netherlands","","","720.0","620.0","109970.1","4000.44016806417"
"2018","02","1000 100","72041000","Waste and scrap of cast iron","United Arab Emirates","","","11700.0","11700.0","109392.61","3979.43251059495"
"2018","02","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Russian Federation","","","2142.0","1304.0","108095.6","3932.25049564379"
"2018","02","1071 100","06031900","--Other cut flowers","Saudi Arabia","","","1131.0","995.28","106151.43","3861.52640098947"
"2018","02","1071 100","20089900","--Other fruit, etc, prepared or preserved, nes","Sudan","","","495.0","422.0","104607.68","3805.36859528183"
"2018","02","1071 100","06031100","--Roses","Spain","","","1107.0","974.16","103503.41","3765.19798468506"
"2018","02","1000 100","09092100","--NEITHER CRUSHED NOR GROUND","Kenya","","","30000.0","30000.0","103106.62","3750.76374615762"
"2018","02","1000 100","12060000","Sunflower seeds","Israel","","","4410.0","4400.0","102831.67","3740.7617453937"
"2018","02","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","United States","","","1126.0","965.0","100857.41","3668.9430509831"
"2018","02","1000 100","12129300","--SUGAR CANE","Djibouti","","","9290.0","9118.0","100285.39","3648.13437858091"
"2018","02","1000 101","08072000","Papaws (papayas), fresh","Djibouti","","","27750.0","27750.0","99197.96","3608.57636552138"
"2018","02","1000 100","43019000","-Heads, tails, paws and other pieces of raw furskin","Nigeria","","","47960.0","33440.0","98997.84","3601.29649502537"
"2018","02","1071 100","06031900","--Other cut flowers","France","","","1053.48","927.07","98225.36","3573.19558376835"
"2018","02","3052 505","42031000","-Articles of apparel of leather","United Kingdom","54.0","UN","40.22","39.22","98062.85","3567.28387202386"
"2018","02","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Sri Lanka","","","5.52","4.71","97924.1","3562.23649029629"
"2018","02","1000 101","08072000","Papaws (papayas), fresh","Somalia","","","12000.0","12000.0","96961.15","3527.20675166882"
"2018","02","1000 100","07129090","---Other vegetables","China","","","118.0","100.3","96528.37","3511.46328598192"
"2018","02","1000 100","08101000","Strawberries, fresh","Gabon","","","700.0","500.0","96235.46","3500.80794485167"
"2018","02","1000 100","07070000","Cucumbers and gherkins, fresh or chilled","Djibouti","","","16105.0","12560.0","95959.53","3490.7702941123"
"2018","02","1000 100","33059000","-other","Australia","4080.0","LTR","2020.0","1604.0","95891.91","3488.31044580658"
"2018","02","3052 506","61052000","-MEN'S OR BOYS' SHIRTS OF MAN-MADE FIBRES, KNITTED OR CROCHETED","United Arab Emirates","5051.0","UN","1021.44","938.24","94515.43","3438.23750886702"
"2018","02","3052 506","61109000","-JERSEYS, PULLOVERS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED","United States","6168.0","UN","1307.8","1120.8","93274.37","3393.09081649357"
"2018","02","1000 100","07099300","--PUMPKINS,SQUASH & GOURDS (CUCURBITA SPP.)","Djibouti","","","29845.0","29812.0","93102.93","3386.85425344222"
"2018","02","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Djibouti","","","6400.0","6300.0","92365.29","3360.0207351898"
"2018","02","1000 100","02045000","Fresh, chilled or frozen goat meat","Qatar","","","551.0","540.0","90828.4","3304.11247931028"
"2018","02","1000 100","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","Myanmar","","","192.0","187.0","89997.15","3273.87366085233"
"2018","02","1000 100","07129090","---Other vegetables","Mozambique","","","108.0","91.8","88344.04","3213.73760890522"
"2018","02","1000 100","15159010","--- EDIBLE OTHER FIXED OIL VEGETABLE FATS AND FRACTIONS ,NES","France","","","209.9","200.0","85888.44","3124.40895614689"
"2018","02","1000 100","69120010","---Hand made Ceramic tableware , kitchenware","Israel","","","2615.0","1790.0","85183.62","3098.76934829662"
"2018","02","3052 505","61109000","-JERSEYS, PULLOVERS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED","Singapore","8064.0","UN","642.52","501.01","84252.93","3064.91314865676"
"2018","02","1000 100","42022110","---hand made hand bags with outer surface of leather or composition leather.","United States","150.0","UN","85.0","76.0","83932.16","3053.24432965314"
"2018","02","1000 100","06031900","--Other cut flowers","Singapore","","","856.0","753.28","82852.39","3013.9649684425"
"2018","02","1000 100","09062000","Cinnamon and cinnamon-tree flowers, crushed or ground","Djibouti","","","348.0","303.0","82657.69","3006.88226413722"
"2018","02","1000 100","02011000","Fresh or chilled bovine carcasses and half carcasses","Bahrain","","","1000.0","1000.0","82498.2","3001.08041252114"
"2018","02","1071 100","06031900","--Other cut flowers","Canada","","","768.93","676.66","82346.54","2995.56339693337"
"2018","02","1000 100","12102000","Hop cones, ground, powdered or in pellets; lupulin","United States","","","1368.0","1250.0","82152.37","2988.49997271686"
"2018","02","1000 100","06031100","--Roses","Kuwait","","","855.15","752.51","82024.25","2983.83928409029"
"2018","02","1000 100","57050000","OTHER CARPETS AND OTHER TEXTILE FLOOR COVEINGS, NES","United States","420.0","M2","165.0","165.0","80836.19","2940.62060059295"
"2018","02","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Korea, Republic of","","","2.0","1.28","80514.42","2928.91540406337"
"2018","02","1000 100","07129090","---Other vegetables","Indonesia","","","97.9","83.22","80094.0","2913.62156459739"
"2018","02","1000 100","02011000","Fresh or chilled bovine carcasses and half carcasses","Kuwait","","","717.0","702.0","79309.88","2885.09721893814"
"2018","02","1000 100","02041000","Fresh or chilled lamb carcasses and half carcasses","United Arab Emirates","","","550.0","538.9","77283.85","2811.39526000837"
"2018","02","3052 505","62069000","WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF OTHER TEXTILES MATERIALS","United States","2856.0","UN","815.6","727.6","77057.76","2803.17066516306"
"2018","02","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","Congo","","","666.0","666.0","76921.32","2798.20731552047"
"2018","02","1000 100","07129090","---Other vegetables","Italy","","","94.0","79.9","76892.18","2797.14727441387"
"2018","02","1000 100","08101000","Strawberries, fresh","Seychelles","","","1200.0","787.5","75790.06","2757.05487549792"
"2018","02","1000 100","44072900","--OTHER","Sudan","85.0","M3","29750.0","29750.0","74798.36","2720.97928299896"
"2018","02","1071 100","08101000","Strawberries, fresh","Nigeria","","","1364.0","1088.0","74790.74","2720.70208625111"
"2018","02","1000 100","12075000","-Mustard seeds","United States","","","345.0","300.0","74673.78","2716.44737081431"
"2018","02","3052 505","61019000","-MEN'S OR BOYS' COATS, ETC, OF OTHER TEXTILES, KNITTED OR CROCHETED","United States","2616.0","UN","1573.0","1470.0","73910.86","2688.69422870551"
"2018","02","1000 100","07129090","---Other vegetables","Croatia","","","90.0","76.5","73624.0","2678.25897160734"
"2018","02","3052 506","61062000","-WOMEN'S OR GIRLS' BLOUSES, ETC, OF MAN-MADE FIBRES, KNITTED OR CROCHETED","Canada","6030.0","UN","1084.24","993.04","71295.93","2593.56954473526"
"2018","02","1000 100","09012100","Roasted coffee, not decaffeinated","Qatar","","","304.5","300.0","70123.47","2550.91835064297"
"2018","02","1000 100","06031100","--Roses","Latvia","","","720.05","633.63","69693.0","2535.25891704105"
"2018","02","1000 100","09012100","Roasted coffee, not decaffeinated","United States","","","152.38","122.2","68651.35","2497.36626712017"
"2018","02","1000 100","09041200","Pepper, crushed or ground","Canada","","","548.0","455.0","68565.6","2494.24689426872"
"2018","02","1000 100","71031000","-Unworked or simply sawn or roughly shaped","France","","","0.2","0.04","67885.13","2469.49307917569"
"2018","02","3052 505","58079000","-other","Kenya","130302.0","M","49.19","43.38","67628.43","2460.15496826061"
"2018","02","1000 100","69120010","---Hand made Ceramic tableware , kitchenware","Australia","","","1654.0","1528.0","66725.93","2427.32425107768"
"2018","02","1000 100","07132000","Dried chickpeas, shelled","Djibouti","","","3975.0","3922.0","66681.43","2425.70545117227"
"2018","02","1000 100","57031000","-TUFTED FLOOR COVERINGS OF WOOL OR OF FINE ANIMAL HAIR","Finland","18.0","M2","359.0","359.0","66262.41","2410.46254024264"
"2018","02","1000 100","94016900","--OTHER","United States","119.0","UN","430.0","430.0","65443.41","2380.66934647775"
"2018","02","1000 100","07129090","---Other vegetables","Ukraine","","","79.5","67.58","65036.09","2365.8520526019"
"2018","02","1000 100","06031100","--Roses","China","","","669.11","588.82","64115.24","2332.35380781753"
"2018","02","1000 100","46021290","---Other","Australia","253.0","UN","132.0","119.0","62055.34","2257.41974208334"
"2018","02","1000 100","09109900","Other spices, nes","Israel","","","752.0","750.0","61867.35","2250.58113097728"
"2018","02","1000 100","02011000","Fresh or chilled bovine carcasses and half carcasses","Qatar","","","623.0","611.0","61460.89","2235.79512177377"
"2018","02","1000 100","25232100","--White cement,whether or not artificially coloured","South Sudan","","","20000.0","20000.0","61316.7","2230.54984630495"
"2018","02","1000 100","08101000","Strawberries, fresh","Qatar","","","900.0","550.0","60489.2","2200.44744356936"
"2018","02","1000 100","19059020","---Fresh Injera","Qatar","","","680.0","660.0","60217.44","2190.56148711326"
"2018","02","3052 505","62071900","MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF TEXTILE MATERIALS, NES","United States","2196.0","UN","1192.5","1127.5","59739.11","2173.16102511868"
"2018","02","3052 505","62046200","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF COTTON.","United States","3908.0","UN","1271.38","1120.18","59320.18","2157.92138816639"
